tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819588359383371776,9488,1950,8959627,145850,2017-01-12 16:54:26
819347104292290561,7100,1174,8959627,145850,2017-01-12 00:55:47
819238181065359361,2217,399,8959627,145850,2017-01-11 17:42:57
819227688460238848,22664,6550,8959627,145850,2017-01-11 17:01:16
819015337530290176,0,36185,8959627,145850,2017-01-11 02:57:27
819015331746349057,0,18642,8959627,145850,2017-01-11 02:57:26
819006400881917954,44671,18642,8959627,145850,2017-01-11 02:21:57
819004803107983360,85728,36185,8959627,145850,2017-01-11 02:15:36
818646164899774465,0,20461,8959627,145850,2017-01-10 02:30:30
818627210458333184,22040,7385,8959627,145850,2017-01-10 01:15:10
818614493328580609,9669,2476,8959627,145850,2017-01-10 00:24:38
818588835076603904,0,5979,8959627,145850,2017-01-09 22:42:41
818536468981415936,10682,2393,8959627,145850,2017-01-09 19:14:36
818307523543449600,0,7871,8959627,145850,2017-01-09 04:04:51
818259473185828864,10838,2199,8959627,145850,2017-01-09 00:53:55
818145370475810820,12067,2498,8959627,145850,2017-01-08 17:20:31
817908911860748288,4778,781,8959627,145850,2017-01-08 01:40:55
817827839487737858,50702,26452,8959627,145850,2017-01-07 20:18:46
817777686764523521,10574,2624,8959627,145850,2017-01-07 16:59:28
817536400337801217,11591,2883,8959627,145850,2017-01-07 01:00:41
817502432452313088,0,3316,8959627,145850,2017-01-06 22:45:43
817423860136083457,33193,14340,8959627,145850,2017-01-06 17:33:29
817415592588222464,5509,930,8959627,145850,2017-01-06 17:00:38
817181837579653120,0,8255,8959627,145850,2017-01-06 01:31:47
817171292965273600,8627,1980,8959627,145850,2017-01-06 00:49:53
817120970343411712,12025,2542,8959627,145850,2017-01-05 21:29:55
817056546584727552,8445,1608,8959627,145850,2017-01-05 17:13:55
816829038950027264,0,4606,8959627,145850,2017-01-05 02:09:53
816816676327063552,9847,1999,8959627,145850,2017-01-05 01:20:46
816697700272001025,9628,2143,8959627,145850,2017-01-04 17:27:59
816450570814898180,29902,7871,8959627,145850,2017-01-04 01:05:59
816336735214911488,8460,1902,8959627,145850,2017-01-03 17:33:39
816091915477250048,8792,2091,8959627,145850,2017-01-03 01:20:49
816062466425819140,0,992,8959627,145850,2017-01-02 23:23:48
816014286006976512,0,5139,8959627,145850,2017-01-02 20:12:21
815990720817401858,4864,992,8959627,145850,2017-01-02 18:38:42
815966073409433600,22030,8255,8959627,145850,2017-01-02 17:00:46
815745968457060357,0,4048,8959627,145850,2017-01-02 02:26:09
815736392542261248,9687,2219,8959627,145850,2017-01-02 01:48:06
815639385530101762,8099,1613,8959627,145850,2017-01-01 19:22:38
815390420867969024,10201,3742,8959627,145850,2017-01-01 02:53:20
814986499976527872,7539,1247,8959627,145850,2016-12-31 00:08:17
814638523311648768,11108,2643,8959627,145850,2016-12-30 01:05:33
814578408554463233,0,5721,8959627,145850,2016-12-29 21:06:41
814530161257443328,8513,1831,8959627,145850,2016-12-29 17:54:58
814153002265309185,28319,8504,8959627,145850,2016-12-28 16:56:16
813944609378369540,0,3122,8959627,145850,2016-12-28 03:08:11
813910438903693312,9191,1826,8959627,145850,2016-12-28 00:52:25
813812741911748608,35941,13694,8959627,145850,2016-12-27 18:24:12
813800681631023104,8200,1719,8959627,145850,2016-12-27 17:36:16
813217897535406080,18382,7164,8959627,145850,2016-12-26 03:00:30
813202720496779264,9108,1786,8959627,145850,2016-12-26 02:00:11
813187593374461952,19581,4259,8959627,145850,2016-12-26 01:00:05
813172488309972993,9144,1892,8959627,145850,2016-12-26 00:00:03
813157409116065792,7661,2156,8959627,145850,2016-12-25 23:00:08
813142292504645637,8377,2347,8959627,145850,2016-12-25 22:00:04
813130366689148928,4431,436,8959627,145850,2016-12-25 21:12:41
813127251579564032,11651,3053,8959627,145850,2016-12-25 21:00:18
813112105746448384,10160,2681,8959627,145850,2016-12-25 20:00:07
813096984823349248,10425,3561,8959627,145850,2016-12-25 19:00:02
813081950185472002,9774,2737,8959627,145850,2016-12-25 18:00:17
813066809284972545,7823,1915,8959627,145850,2016-12-25 17:00:08
813051746834595840,20657,7214,8959627,145850,2016-12-25 16:00:16
812781120811126785,7447,1868,8959627,145850,2016-12-24 22:04:54
812709060537683968,6532,1417,8959627,145850,2016-12-24 17:18:34
812503143955202048,5971,1190,8959627,145850,2016-12-24 03:40:19
812466873996607488,7867,1898,8959627,145850,2016-12-24 01:16:12
812372279581671427,13474,3602,8959627,145850,2016-12-23 19:00:19
811985624773361665,7168,1375,8959627,145850,2016-12-22 17:23:53
811744202451197953,7438,1558,8959627,145850,2016-12-22 01:24:33
811647686436880384,5534,722,8959627,145850,2016-12-21 19:01:02
811627233043480576,12577,3009,8959627,145850,2016-12-21 17:39:46
811386762094317568,20656,6267,8959627,145850,2016-12-21 01:44:13
810984652412424192,5244,1405,8959627,145850,2016-12-19 23:06:23
810896069567610880,8882,1734,8959627,145850,2016-12-19 17:14:23
810657578271330305,10824,2587,8959627,145850,2016-12-19 01:26:42
810284430598270976,34745,11038,8959627,145850,2016-12-18 00:43:57
810254108431155201,14506,3309,8959627,145850,2016-12-17 22:43:27
809920764300447744,15355,3870,8959627,145850,2016-12-17 00:38:52
809808892968534016,0,4814,8959627,145850,2016-12-16 17:14:20
809448704142938112,6860,1437,8959627,145850,2016-12-15 17:23:04
809220051211603969,19645,5497,8959627,145850,2016-12-15 02:14:29
809084759137812480,13058,3465,8959627,145850,2016-12-14 17:16:53
808838249661788160,9982,2983,8959627,145850,2016-12-14 00:57:20
808733504066486276,7800,2125,8959627,145850,2016-12-13 18:01:07
808501579447930884,11157,2562,8959627,145850,2016-12-13 02:39:32
808344865868283904,41938,20461,8959627,145850,2016-12-12 16:16:49
808134635716833280,0,5807,8959627,145850,2016-12-12 02:21:26
808106460588765185,8700,2171,8959627,145850,2016-12-12 00:29:28
808001312164028416,12360,3480,8959627,145850,2016-12-11 17:31:39
807621403335917568,14413,3553,8959627,145850,2016-12-10 16:22:02
807106840509214720,116533,54376,8959627,145850,2016-12-09 06:17:20
807059379405148160,0,7206,8959627,145850,2016-12-09 03:08:45
807010152071229440,12953,3800,8959627,145850,2016-12-08 23:53:08
806629075125202948,73623,34015,8959627,145850,2016-12-07 22:38:52
806620845233815552,0,5435,8959627,145850,2016-12-07 22:06:10
806576416489959424,4833,1926,8959627,145850,2016-12-07 19:09:37
806542213899489280,10090,2320,8959627,145850,2016-12-07 16:53:43
806242860592926720,0,11431,8959627,145850,2016-12-06 21:04:11
806219024703037440,6377,1177,8959627,145850,2016-12-06 19:29:28
805958939288408065,0,5277,8959627,145850,2016-12-06 02:15:59
805932879469572096,8195,1894,8959627,145850,2016-12-06 00:32:26
805826884734976000,6484,1787,8959627,145850,2016-12-05 17:31:15
805823200554876929,0,7876,8959627,145850,2016-12-05 17:16:37
805520635690676224,5685,1633,8959627,145850,2016-12-04 21:14:20
805487436403003392,8702,2482,8959627,145850,2016-12-04 19:02:24
805207613751304193,7747,1693,8959627,145850,2016-12-04 00:30:29
804738756058218496,13524,3762,8959627,145850,2016-12-02 17:27:25
804475857670639616,6062,1977,8959627,145850,2016-12-02 00:02:45
804413760345620481,0,3173,8959627,145850,2016-12-01 19:56:00
804026241225523202,43884,15841,8959627,145850,2016-11-30 18:16:08
803773340896923648,9941,2695,8959627,145850,2016-11-30 01:31:12
803692223237865472,0,7320,8959627,145850,2016-11-29 20:08:52
803638050916102144,10807,4085,8959627,145850,2016-11-29 16:33:36
803380650405482500,7667,1851,8959627,145850,2016-11-28 23:30:47
803321560782307329,0,5227,8959627,145850,2016-11-28 19:35:59
803276597545603072,9925,2416,8959627,145850,2016-11-28 16:37:19
802952499103731712,8916,1964,8959627,145850,2016-11-27 19:09:28
802624713319034886,0,2857,8959627,145850,2016-11-26 21:26:58
802600418706604034,7022,1439,8959627,145850,2016-11-26 19:50:26
802572683846291456,8854,2474,8959627,145850,2016-11-26 18:00:13
802323869084381190,15988,5748,8959627,145850,2016-11-26 01:31:31
802265048156610565,6855,1356,8959627,145850,2016-11-25 21:37:47
802239329049477120,8989,2581,8959627,145850,2016-11-25 19:55:35
802185808107208704,0,270,8959627,145850,2016-11-25 16:22:55
801958328846974976,7669,1691,8959627,145850,2016-11-25 01:18:59
801854953262350336,1774,234,8959627,145850,2016-11-24 18:28:13
801538201127157760,8138,2038,8959627,145850,2016-11-23 21:29:33
801285448605831168,5977,805,8959627,145850,2016-11-23 04:45:12
801167903437357056,24149,5807,8959627,145850,2016-11-22 20:58:07
801127390143516673,0,3889,8959627,145850,2016-11-22 18:17:08
801115127852503040,7977,2071,8959627,145850,2016-11-22 17:28:25
800859414831898624,678,96,8959627,145850,2016-11-22 00:32:18
800855607700029440,0,1584,8959627,145850,2016-11-22 00:17:10
800751577355128832,10468,2751,8959627,145850,2016-11-21 17:23:47
800513324630806528,13007,2953,8959627,145850,2016-11-21 01:37:04
800459316964663297,9401,2145,8959627,145850,2016-11-20 22:02:27
800443802682937345,0,4246,8959627,145850,2016-11-20 21:00:48
800388270626521089,11039,2767,8959627,145850,2016-11-20 17:20:08
800188575492947969,0,3874,8959627,145850,2016-11-20 04:06:37
800141422401830912,15108,2501,8959627,145850,2016-11-20 00:59:15
800018252395122689,28000,12923,8959627,145850,2016-11-19 16:49:49
799774291445383169,0,4597,8959627,145850,2016-11-19 00:40:24
799757965289017345,8302,2126,8959627,145850,2016-11-18 23:35:32
799422933579902976,7977,1897,8959627,145850,2016-11-18 01:24:14
799308762079035393,0,5379,8959627,145850,2016-11-17 17:50:33
799297110730567681,9759,2704,8959627,145850,2016-11-17 17:04:16
799063482566066176,8002,2438,8959627,145850,2016-11-17 01:35:54
798933969379225600,12923,4387,8959627,145850,2016-11-16 17:01:16
798925684722855936,7437,1422,8959627,145850,2016-11-16 16:28:21
798705661114773508,0,6550,8959627,145850,2016-11-16 01:54:03
798701998996647937,0,7647,8959627,145850,2016-11-16 01:39:30
798697898615730177,0,6427,8959627,145850,2016-11-16 01:23:12
798694562394996736,0,4876,8959627,145850,2016-11-16 01:09:57
798686750113755136,0,2296,8959627,145850,2016-11-16 00:38:54
798682547630837760,0,4674,8959627,145850,2016-11-16 00:22:12
798673117451325440,0,5488,8959627,145850,2016-11-15 23:44:44
798665375516884993,0,3857,8959627,145850,2016-11-15 23:13:58
798644042770751489,0,1822,8959627,145850,2016-11-15 21:49:12
798628517273620480,0,1946,8959627,145850,2016-11-15 20:47:30
798585098161549313,0,5592,8959627,145850,2016-11-15 17:54:59
798576900688019456,0,5753,8959627,145850,2016-11-15 17:22:24
798340744599797760,0,3276,8959627,145850,2016-11-15 01:44:00
798209839306514432,10301,2509,8959627,145850,2016-11-14 17:03:50
797971864723324932,11444,3055,8959627,145850,2016-11-14 01:18:12
797545162159308800,14391,4808,8959627,145850,2016-11-12 21:02:38
797236660651966464,19697,6464,8959627,145850,2016-11-12 00:36:46
797165961484890113,223,26,8959627,145850,2016-11-11 19:55:50
796904159865868288,0,8788,8959627,145850,2016-11-11 02:35:32
796865951799083009,7591,1892,8959627,145850,2016-11-11 00:03:42
796759840936919040,11671,2985,8959627,145850,2016-11-10 17:02:03
796563435802726400,0,7119,8959627,145850,2016-11-10 04:01:37
796484825502875648,7484,1724,8959627,145850,2016-11-09 22:49:15
796387464403357696,10860,4075,8959627,145850,2016-11-09 16:22:22
796177847564038144,0,14055,8959627,145850,2016-11-09 02:29:25
796149749086875649,31869,14055,8959627,145850,2016-11-09 00:37:46
796125600683540480,4916,1774,8959627,145850,2016-11-08 23:01:49
796116448414461957,8977,2369,8959627,145850,2016-11-08 22:25:27
796080075804475393,8355,2271,8959627,145850,2016-11-08 20:00:55
796031486298386433,10672,3659,8959627,145850,2016-11-08 16:47:50
795464331001561088,48902,23164,8959627,145850,2016-11-07 03:14:10
795400264262053889,9907,2816,8959627,145850,2016-11-06 22:59:35
795076730285391872,15998,5359,8959627,145850,2016-11-06 01:33:58
794983741416415232,0,3325,8959627,145850,2016-11-05 19:24:28
794926597468000259,10096,2278,8959627,145850,2016-11-05 15:37:24
794355576146903043,0,10118,8959627,145850,2016-11-04 01:48:22
794332329137291264,9493,2638,8959627,145850,2016-11-04 00:15:59
794205286408003585,9130,3272,8959627,145850,2016-11-03 15:51:10
793962221541933056,16624,4814,8959627,145850,2016-11-02 23:45:19
793845145112371200,9122,1828,8959627,145850,2016-11-02 16:00:06
793614319594401792,0,3084,8959627,145850,2016-11-02 00:42:53
793601777308463104,7887,1588,8959627,145850,2016-11-01 23:53:02
793500921481273345,10546,2341,8959627,145850,2016-11-01 17:12:16
793286476301799424,24299,9023,8959627,145850,2016-11-01 03:00:09
793271401113350145,8596,2360,8959627,145850,2016-11-01 02:00:14
793256262322548741,19751,8220,8959627,145850,2016-11-01 01:00:05
793241302385262592,10386,3245,8959627,145850,2016-11-01 00:00:38
793226087023144960,9689,2839,8959627,145850,2016-10-31 23:00:11
793210959003287553,8821,2752,8959627,145850,2016-10-31 22:00:04
793195938047070209,15073,5537,8959627,145850,2016-10-31 21:00:23
793180763617361921,6859,1967,8959627,145850,2016-10-31 20:00:05
793165685325201412,9276,2742,8959627,145850,2016-10-31 19:00:10
793150605191548928,6109,1672,8959627,145850,2016-10-31 18:00:14
793135492858580992,6321,2464,8959627,145850,2016-10-31 17:00:11
793120401413079041,12502,3856,8959627,145850,2016-10-31 16:00:13
792913359805018113,14132,3913,8959627,145850,2016-10-31 02:17:31
792883833364439040,11160,4200,8959627,145850,2016-10-31 00:20:11
792773781206999040,7273,1653,8959627,145850,2016-10-30 17:02:53
792394556390137856,13253,4237,8959627,145850,2016-10-29 15:55:58
792050063153438720,7057,1758,8959627,145850,2016-10-28 17:07:05
791821351946420224,0,20752,8959627,145850,2016-10-28 01:58:16
791784077045166082,0,9407,8959627,145850,2016-10-27 23:30:09
791780927877898241,0,3756,8959627,145850,2016-10-27 23:17:38
791774931465953280,44565,21824,8959627,145850,2016-10-27 22:53:48
791672322847637504,11599,3084,8959627,145850,2016-10-27 16:06:04
791406955684368384,12997,4048,8959627,145850,2016-10-26 22:31:36
791312159183634433,8648,2493,8959627,145850,2016-10-26 16:14:55
791026214425268224,0,4026,8959627,145850,2016-10-25 21:18:40
790987426131050500,9699,2098,8959627,145850,2016-10-25 18:44:32
790946055508652032,16474,4606,8959627,145850,2016-10-25 16:00:09
790723298204217344,0,2267,8959627,145850,2016-10-25 01:14:59
790698755171364864,8107,1890,8959627,145850,2016-10-24 23:37:28
790581949425475584,20400,6997,8959627,145850,2016-10-24 15:53:19
790337589677002753,7737,1855,8959627,145850,2016-10-23 23:42:19
790277117346975746,12406,3122,8959627,145850,2016-10-23 19:42:02
790227638568808452,0,3499,8959627,145850,2016-10-23 16:25:25
789986466051088384,9138,2267,8959627,145850,2016-10-23 00:27:05
789960241177853952,0,4035,8959627,145850,2016-10-22 22:42:52
789903600034189313,10212,4071,8959627,145850,2016-10-22 18:57:48
789628658055020548,7392,1732,8959627,145850,2016-10-22 00:45:17
789599242079838210,6655,1887,8959627,145850,2016-10-21 22:48:24
789530877013393408,11577,3325,8959627,145850,2016-10-21 18:16:44
789314372632018944,8528,2254,8959628,145850,2016-10-21 03:56:25
789280767834746880,0,4840,8959628,145850,2016-10-21 01:42:53
789268448748703744,8998,2566,8959628,145850,2016-10-21 00:53:56
789137962068021249,9583,2743,8959628,145850,2016-10-20 16:15:26
788908386943430656,27085,12277,8959628,145850,2016-10-20 01:03:11
788765914992902144,26984,10118,8959628,145850,2016-10-19 15:37:03
788552643979468800,0,7032,8959628,145850,2016-10-19 01:29:35
788412144018661376,15335,5174,8959628,145850,2016-10-18 16:11:17
788178268662984705,7144,2059,8959628,145850,2016-10-18 00:41:57
788150585577050112,6040,1254,8959628,145850,2016-10-17 22:51:57
788070120937619456,0,3373,8959628,145850,2016-10-17 17:32:13
788039637453406209,6046,1287,8959628,145850,2016-10-17 15:31:05
787810552592695296,8509,2993,8959628,145850,2016-10-17 00:20:47
787717603741622272,10132,2727,8959628,145850,2016-10-16 18:11:26
787397959788929025,10749,2800,8959628,145850,2016-10-15 21:01:17
787322443945877504,7686,1711,8959628,145850,2016-10-15 16:01:13
787111942498508800,0,6633,8959628,145850,2016-10-15 02:04:45
786963064373534720,26284,7830,8959628,145850,2016-10-14 16:13:10
786729988674449408,0,2388,8959628,145850,2016-10-14 00:47:00
786709082849828864,18026,6015,8959628,145850,2016-10-13 23:23:56
786664955043049472,10453,2491,8959628,145850,2016-10-13 20:28:35
786595970293370880,9338,3079,8959628,145850,2016-10-13 15:54:28
786363235746385920,10748,3410,8959628,145850,2016-10-13 00:29:39
786286427768250368,7866,2782,8959628,145850,2016-10-12 19:24:27
786233965241827333,15026,4621,8959628,145850,2016-10-12 15:55:59
786051337297522688,1404,154,8959628,145850,2016-10-12 03:50:17
786036967502913536,0,6858,8959628,145850,2016-10-12 02:53:11
785927819176054784,11229,3130,8959628,145850,2016-10-11 19:39:28
785872687017132033,6613,1767,8959628,145850,2016-10-11 16:00:24
785639753186217984,7763,2197,8959628,145850,2016-10-11 00:34:48
785533386513321988,8967,1955,8959628,145850,2016-10-10 17:32:08
785515384317313025,6032,1233,8959628,145850,2016-10-10 16:20:36
785264754247995392,7164,1594,8959628,145850,2016-10-09 23:44:41
785170936622350336,11853,4726,8959628,145850,2016-10-09 17:31:53
784826020293709826,9958,3173,8959628,145850,2016-10-08 18:41:19
784517518371221505,8858,2478,8959628,145850,2016-10-07 22:15:26
784431430411685888,5654,1247,8959628,145850,2016-10-07 16:33:21
784183165795655680,19741,7876,8959628,145850,2016-10-07 00:06:50
784057939640352768,29308,10870,8959628,145850,2016-10-06 15:49:14
783839966405230592,29543,10584,8959628,145850,2016-10-06 01:23:05
783821107061198850,7265,1924,8959628,145850,2016-10-06 00:08:09
783695101801398276,10313,3150,8959628,145850,2016-10-05 15:47:27
783466772167098368,8319,2187,8959628,145850,2016-10-05 00:40:09
783391753726550016,16650,5350,8959628,145850,2016-10-04 19:42:03
783347506784731136,0,5426,8959628,145850,2016-10-04 16:46:14
783334639985389568,28670,11431,8959628,145850,2016-10-04 15:55:06
783085703974514689,8042,2151,8959628,145850,2016-10-03 23:25:55
782969140009107456,23776,7206,8959628,145850,2016-10-03 15:42:44
782747134529531904,7364,1384,8959628,145850,2016-10-03 01:00:34
782722598790725632,16996,5277,8959628,145850,2016-10-02 23:23:04
782598640137187329,7682,1835,8959628,145850,2016-10-02 15:10:30
782305867769217024,16392,5423,8959628,145850,2016-10-01 19:47:08
782021823840026624,0,6070,8959628,145850,2016-10-01 00:58:26
781955203444699136,10970,3299,8959628,145850,2016-09-30 20:33:43
781661882474196992,10281,2662,8959628,145850,2016-09-30 01:08:10
781655249211752448,3932,1106,8959628,145850,2016-09-30 00:41:48
781524693396357120,20444,5435,8959628,145850,2016-09-29 16:03:01
781308096455073793,7025,2502,8959628,145850,2016-09-29 01:42:20
781251288990355457,8277,2032,8959628,145850,2016-09-28 21:56:36
781163403222056960,9649,2700,8959628,145850,2016-09-28 16:07:23
780931614150983680,21257,7119,8959628,145850,2016-09-28 00:46:20
780858289093574656,7083,1961,8959628,145850,2016-09-27 19:54:58
780800785462489090,5387,1265,8959628,145850,2016-09-27 16:06:28
780601303617732608,11901,3288,8959628,145850,2016-09-27 02:53:48
780543529827336192,6192,1705,8959628,145850,2016-09-26 23:04:13
780496263422808064,0,3582,8959628,145850,2016-09-26 19:56:24
780476555013349377,0,109,8959628,145850,2016-09-26 18:38:05
780459368902959104,5200,1048,8959628,145850,2016-09-26 17:29:48
780192070812196864,8548,2190,8959628,145850,2016-09-25 23:47:39
780092040432480260,0,2242,8959628,145850,2016-09-25 17:10:10
780074436359819264,11924,4831,8959628,145850,2016-09-25 16:00:13
779834332596887552,18544,6858,8959628,145850,2016-09-25 00:06:08
779377524342161408,8614,3036,8959629,145850,2016-09-23 17:50:56
779124354206535695,0,17852,8959629,145850,2016-09-23 01:04:56
779056095788752897,14490,4416,8959629,145850,2016-09-22 20:33:42
778990705243029504,19582,7008,8959629,145850,2016-09-22 16:13:51
778774459159379968,0,9640,8959629,145850,2016-09-22 01:54:34
778764940568104960,848,354,8959629,145850,2016-09-22 01:16:45
778748913645780993,6761,1275,8959629,145850,2016-09-22 00:13:04
778650543019483137,5649,1464,8959629,145850,2016-09-21 17:42:10
778624900596654080,4528,989,8959629,145850,2016-09-21 16:00:17
778408200802557953,13356,4209,8959629,145850,2016-09-21 01:39:11
778396591732486144,0,11912,8959629,145850,2016-09-21 00:53:04
778383385161035776,5711,1070,8959629,145850,2016-09-21 00:00:35
778286810187399168,10183,3218,8959629,145850,2016-09-20 17:36:50
778039087836069888,8339,2577,8959629,145850,2016-09-20 01:12:28
778027034220126208,6437,1565,8959629,145850,2016-09-20 00:24:34
777953400541634568,0,3441,8959629,145850,2016-09-19 19:31:59
777885040357281792,6240,1589,8959629,145850,2016-09-19 15:00:20
777684233540206592,11026,2857,8959629,145850,2016-09-19 01:42:24
777641927919427584,0,4122,8959629,145850,2016-09-18 22:54:18
777621514455814149,8568,2451,8959629,145850,2016-09-18 21:33:11
777189768882946048,13969,4203,8959629,145850,2016-09-17 16:57:35
776819012571455488,0,13353,8959629,145850,2016-09-16 16:24:19
776813020089548800,4790,1179,8959629,145850,2016-09-16 16:00:31
776477788987613185,8642,2704,8959629,145850,2016-09-15 17:48:25
776249906839351296,0,8884,8959629,145850,2016-09-15 02:42:54
776218204058357768,29271,15436,8959629,145850,2016-09-15 00:36:55
776201521193218049,9394,2453,8959629,145850,2016-09-14 23:30:38
776113305656188928,11534,4246,8959629,145850,2016-09-14 17:40:06
776088319444877312,1800,147,8959629,145850,2016-09-14 16:00:49
775898661951791106,0,16349,8959629,145850,2016-09-14 03:27:11
775842724423557120,11469,2587,8959629,145850,2016-09-13 23:44:54
775733305207554048,13617,3889,8959629,145850,2016-09-13 16:30:07
775729183532220416,12755,4494,8959629,145850,2016-09-13 16:13:44
775364825476165632,7231,2878,8959629,145850,2016-09-12 16:05:54
775350846108426240,9954,3809,8959629,145850,2016-09-12 15:10:21
775085132600442880,15231,4597,8959629,145850,2016-09-11 21:34:30
774757898236878852,8436,1737,8959629,145850,2016-09-10 23:54:11
774639387460112384,6598,1686,8959629,145850,2016-09-10 16:03:16
774314403806253056,21336,5379,8959629,145850,2016-09-09 18:31:54
773985732834758656,10522,3759,8959629,145850,2016-09-08 20:45:53
773922284943896577,6276,1706,8959629,145850,2016-09-08 16:33:46
773704687002451968,6465,1579,8959629,145850,2016-09-08 02:09:06
773670353721753600,5241,1280,8959629,145850,2016-09-07 23:52:41
773547596996571136,21652,5979,8959629,145850,2016-09-07 15:44:53
773336787167145985,0,4919,8959629,145850,2016-09-07 01:47:12
773308824254029826,22821,7274,8959629,145850,2016-09-06 23:56:05
773247561583001600,9262,3170,8959629,145850,2016-09-06 19:52:39
773191612633579521,9793,4024,8959629,145850,2016-09-06 16:10:20
772877495989305348,8369,3770,8959629,145850,2016-09-05 19:22:09
772826264096874500,7865,2299,8959629,145850,2016-09-05 15:58:34
772615324260794368,0,3295,8959629,145850,2016-09-05 02:00:22
772581559778025472,6349,1657,8959629,145850,2016-09-04 23:46:12
772193107915964416,5884,1346,8959629,145850,2016-09-03 22:02:38
772152991789019136,3731,1106,8959629,145850,2016-09-03 19:23:13
772117678702071809,3689,721,8959629,145850,2016-09-03 17:02:54
772114945936949249,2673,459,8959629,145850,2016-09-03 16:52:02
772102971039580160,3919,911,8959629,145850,2016-09-03 16:04:27
771908950375665664,6420,1834,8959629,145850,2016-09-03 03:13:29
771770456517009408,11731,3276,8959630,145850,2016-09-02 18:03:10
771500966810099713,8096,2544,8959630,145850,2016-09-02 00:12:18
771380798096281600,10270,4919,8959630,145850,2016-09-01 16:14:48
771171053431250945,0,7236,8959630,145850,2016-09-01 02:21:21
771136648247640064,8946,2845,8959630,145850,2016-09-01 00:04:38
771102124360998913,6097,1398,8959630,145850,2016-08-31 21:47:27
771014301343748096,6737,1607,8959630,145850,2016-08-31 15:58:28
770787852854652928,4819,1168,8959630,145850,2016-08-31 00:58:39
770772759874076672,5069,1380,8959630,145850,2016-08-30 23:58:40
770655142660169732,7191,1735,8959630,145850,2016-08-30 16:11:18
770414278348247044,6198,2040,8959630,145850,2016-08-30 00:14:12
770293558247038976,6087,1426,8959630,145850,2016-08-29 16:14:30
770093767776997377,0,2958,8959630,145850,2016-08-29 03:00:36
770069151037685760,7425,2234,8959630,145850,2016-08-29 01:22:47
769940425801170949,30566,9277,8959630,145850,2016-08-28 16:51:16
769695466921623552,6282,1638,8959630,145850,2016-08-28 00:37:54
769335591808995329,0,7515,8959630,145850,2016-08-27 00:47:53
769212283578875904,5269,1664,8959630,145850,2016-08-26 16:37:54
768970937022709760,13964,6314,8959630,145850,2016-08-26 00:38:52
768909767477751808,0,2599,8959630,145850,2016-08-25 20:35:48
768855141948723200,4086,863,8959630,145850,2016-08-25 16:58:45
768609597686943744,4010,1161,8959630,145850,2016-08-25 00:43:02
768596291618299904,4923,1243,8959630,145850,2016-08-24 23:50:10
768554158521745409,0,5674,8959630,145850,2016-08-24 21:02:45
768473857036525572,13308,3314,8959630,145850,2016-08-24 15:43:39
768193404517830656,10626,3441,8959630,145850,2016-08-23 21:09:14
767884188863397888,4648,1338,8959630,145850,2016-08-23 00:40:31
767754930266464257,15629,5227,8959630,145850,2016-08-22 16:06:54
767500508068192258,7335,2274,8959630,145850,2016-08-21 23:15:55
767191397493538821,12012,3645,8959630,145850,2016-08-21 02:47:37
767122157629476866,9949,2775,8959630,145850,2016-08-20 22:12:29
766864461642756096,0,5458,8959630,145850,2016-08-20 05:08:29
766793450729734144,4927,1323,8959630,145850,2016-08-20 00:26:19
766714921925144576,2546,365,8959630,145850,2016-08-19 19:14:16
766693177336135680,3918,774,8959630,145850,2016-08-19 17:47:52
766423258543644672,5871,1532,8959630,145850,2016-08-18 23:55:18
766313316352462849,6637,1824,8959630,145850,2016-08-18 16:38:26
766078092750233600,0,2544,8959630,145850,2016-08-18 01:03:45
766069199026450432,4126,822,8959630,145850,2016-08-18 00:28:24
766008592277377025,3663,484,8959630,145850,2016-08-17 20:27:34
765719909049503744,7067,2101,8959630,145850,2016-08-17 01:20:27
765669560888528897,5073,1201,8959630,145850,2016-08-16 22:00:23
765395769549590528,26086,3297,8959630,145850,2016-08-16 03:52:26
765371061932261376,6903,2104,8959630,145850,2016-08-16 02:14:15
765222098633691136,11368,3295,8959630,145850,2016-08-15 16:22:20
764857477905154048,6306,1726,8959630,145850,2016-08-14 16:13:27
764259802650378240,5873,1462,8959630,145850,2016-08-13 00:38:30
763956972077010945,747,53,8959630,145850,2016-08-12 04:35:10
763837565564780549,12242,4026,8959630,145850,2016-08-11 20:40:41
763183847194451968,5243,1433,8959630,145850,2016-08-10 01:23:03
763167063695355904,0,2917,8959630,145850,2016-08-10 00:16:21
763103485927849985,7201,2241,8959630,145850,2016-08-09 20:03:43
762699858130116608,11835,3499,8959630,145850,2016-08-08 17:19:51
762471784394268675,10955,6220,8959630,145850,2016-08-08 02:13:34
762464539388485633,10044,4035,8959630,145850,2016-08-08 01:44:46
762316489655476224,4673,1082,8959630,145850,2016-08-07 15:56:28
762035686371364864,31030,15062,8959630,145850,2016-08-06 21:20:40
761976711479193600,5265,1939,8959630,145850,2016-08-06 17:26:19
761750502866649088,0,3794,8959630,145850,2016-08-06 02:27:27
761745352076779520,4167,837,8959630,145850,2016-08-06 02:06:59
761672994376806400,48177,28169,8959630,145850,2016-08-05 21:19:27
761599872357261312,4024,1157,8959630,145850,2016-08-05 16:28:54
761371037149827077,0,17515,8959630,145850,2016-08-05 01:19:35
761334018830917632,5055,1410,8959630,145850,2016-08-04 22:52:29
